site,mean_wind,lat,long
1688,7.730521551131231,19.024315,-67.52258
1689,7.728689168026017,19.051277,-67.52295
1690,7.724559669771071,19.078217,-67.523315
1691,7.719659057980008,19.105171,-67.52368
1692,7.713542120493545,19.132095,-67.52405
1693,7.706940293164811,19.159058,-67.524414
1694,7.699797301184778,19.185997,-67.52478
1695,7.691298796925284,19.212929,-67.525116
1696,7.682958108,19.239868,-67.52548
1697,7.672811774950394,19.266815,-67.52585
1698,7.6632159361977825,19.293747,-67.526215
1699,7.651801585385624,19.320679,-67.52658
1700,7.6426353071509325,19.347633,-67.52695
1701,7.630025673,19.374573,-67.52731
1702,7.619817087991026,19.401512,-67.52765
1703,7.6042454393651395,19.428444,-67.528015
1704,7.592856343946734,19.455376,-67.52838
1705,7.572417969536223,19.4823,-67.52875
1706,7.553395380026243,19.509247,-67.52911
1707,7.5304349003818345,19.536179,-67.52948
1708,7.5128227359078465,19.563103,-67.52985
1709,7.501823469573646,19.590057,-67.53021
1710,8.51506211,16.543625,-67.46158
1711,8.529926412918128,16.570602,-67.461914
1712,8.547215777258936,16.597572,-67.46228
1713,8.562865251994022,16.62455,-67.462616
1714,8.569159513327428,16.651535,-67.46298
1715,8.585302414297715,16.678528,-67.46332
1716,8.584125444222954,16.705498,-67.463684
1717,8.589080627630315,16.732475,-67.46402
1718,8.579811283292655,16.759468,-67.464355
1719,8.578203339846834,16.786438,-67.46472
1720,8.566828569,16.813416,-67.46509
1721,8.560224032084555,16.8404,-67.46542
1722,8.54650997,16.867386,-67.46576
1723,8.536533228717008,16.894356,-67.466125
1724,8.522152057,16.921333,-67.46646
1725,8.510627967724599,16.948318,-67.46683
1726,8.496082919,16.975273,-67.46716
1727,8.482941474653453,17.002274,-67.46753
1728,8.468342090239263,17.029251,-67.467865
1729,8.454884552,17.056221,-67.46823
1730,8.439695653705133,17.083221,-67.46857
1731,8.424767128057088,17.110176,-67.46893
1732,8.409041489416682,17.137154,-67.46927
1733,8.392867724734007,17.164131,-67.469635
1734,8.376167093,17.191124,-67.46997
1735,8.359351678292695,17.218094,-67.47034
1736,8.342287912578152,17.245071,-67.47067
1737,8.323185971081116,17.272034,-67.47104
1738,8.302947432975348,17.299026,-67.471375
1739,8.280957582,17.325996,-67.47174
1740,8.259418062144402,17.352966,-67.47208
1741,8.235951994428927,17.379951,-67.47244
1742,8.212120953596589,17.406929,-67.47278
1743,8.186276534818884,17.433899,-67.473145
1744,8.160538537118121,17.460884,-67.47351
1745,8.132323273037922,17.487839,-67.47385
1746,8.102377092352413,17.514816,-67.47418
1747,8.070736768,17.541801,-67.47455
1748,8.035179952783569,17.568771,-67.474915
1749,7.997862003065952,17.595734,-67.47525
1750,7.954572618,17.622704,-67.47562
1751,7.909949903519046,17.649689,-67.47595
1752,7.855336709165565,17.676643,-67.47632
1753,7.800181340840742,17.703629,-67.476685
1754,7.734001761868773,17.730606,-67.47702
1755,7.667154236337207,17.757568,-67.47739
1756,7.586715691,17.784554,-67.47772
1757,7.502716787371824,17.8115,-67.47809
1758,7.411653152,17.83847,-67.478455
1759,7.315074410132858,17.865456,-67.47879
1760,7.223486242667758,17.89241,-67.479126
1761,7.134198418928991,17.91938,-67.47949
1762,7.062833650067323,17.946365,-67.47986
1763,7.004543258329264,17.97332,-67.480194
1764,6.959068266750563,18.000275,-67.48056
1765,6.915411762773301,18.027252,-67.480896
1766,6.875476764792831,18.054214,-67.48126
1767,6.828081932696196,18.081184,-67.48163
1768,6.776079593813135,18.108147,-67.481995
1769,6.7216174559415665,18.135117,-67.48233
1770,6.668884278012202,18.162079,-67.4827
1771,6.626302415779295,18.189049,-67.48303
1772,6.600072349529199,18.216003,-67.4834
1773,6.6019548268021335,18.242973,-67.483765
1774,6.629431728791846,18.269928,-67.4841
1775,6.697034413,18.29689,-67.48447
1776,6.783236273844695,18.323853,-67.4848
1777,6.896866202,18.350807,-67.48517
1778,7.000277618566019,18.37777,-67.485535
1779,7.108827924981367,18.404747,-67.4859
1780,7.208174456255028,18.431702,-67.48624
1781,7.311329533239652,18.458656,-67.4866
1782,7.386900900960937,18.485634,-67.48694
1783,7.451450733,18.512573,-67.487305
1784,7.487407741750762,18.539528,-67.48767
1785,7.515539856388391,18.56649,-67.48804
1786,7.538665063658644,18.59343,-67.48837
1787,7.557404821486846,18.620407,-67.48874
1788,7.577895434413714,18.647354,-67.489075
1789,7.6006360847815575,18.674309,-67.48944
1790,7.616940346,18.701248,-67.48981
1791,7.643905626863587,18.728233,-67.49017
1792,7.659187891109079,18.755165,-67.49051
1793,7.683499045080396,18.782104,-67.490875
1794,7.696902418092553,18.809067,-67.49121
1795,7.717014448241763,18.836014,-67.49158
1796,7.725814000185072,18.862984,-67.49194
1797,7.737983725832957,18.88993,-67.49231
1798,7.742388006537891,18.916862,-67.492676
1799,7.748349179860005,18.94384,-67.49301
1800,7.749237206528463,18.970787,-67.49338
1801,7.749658477807787,18.997711,-67.49371
1802,7.747308833854186,19.024666,-67.49408
1803,7.744721451167402,19.05162,-67.494446
1804,7.740164901444919,19.078568,-67.49481
1805,7.7346890050584465,19.105515,-67.49518
1806,7.727842129161769,19.132439,-67.495514
1807,7.720477950726066,19.1594,-67.49588
1808,7.712690295452054,19.18634,-67.49625
1809,7.703513094675531,19.213272,-67.49658
1810,7.694434798052771,19.240211,-67.49695
1811,7.683780730583169,19.267143,-67.497314
1812,7.6735434708888635,19.294098,-67.49768
1813,7.661706728856819,19.32103,-67.49805
1814,7.652065813855151,19.347977,-67.49838
1815,7.639107850811646,19.374908,-67.49875
1816,7.628383935559438,19.401848,-67.499115
1817,7.612547780249559,19.428795,-67.49945
1818,7.6010364387875855,19.455719,-67.49982
1819,7.580542566276014,19.482635,-67.50018
1820,7.560704799640872,19.50959,-67.50055
1821,7.537895401976179,19.536522,-67.500916
1822,7.520194612350393,19.563446,-67.50128
1823,7.508974527913947,19.5904,-67.50162
1824,8.519957623,16.543938,-67.43341
1825,8.535327028244053,16.57093,-67.43378
1826,8.553186798563761,16.597908,-67.43411
1827,8.569206965133716,16.624878,-67.43445
1828,8.574807552297692,16.651863,-67.434814
1829,8.591192913888136,16.678856,-67.43515
1830,8.590512421856104,16.705833,-67.435486
1831,8.595592974630526,16.732803,-67.43585
1832,8.586511536386215,16.759789,-67.43619
1833,8.585350251806917,16.786766,-67.43652
1834,8.574141196828897,16.813744,-67.43689
1835,8.567848527106108,16.840729,-67.437225
1836,8.554669514,16.867699,-67.43756
1837,8.545073985013728,16.894684,-67.43793
1838,8.530723198259995,16.921669,-67.43826
1839,8.519557206,16.948647,-67.4386
1840,8.505400806507307,16.975616,-67.438965
1841,8.492808780896194,17.00261,-67.4393
1842,8.478679237441852,17.02958,-67.43967
1843,8.465226347055337,17.056557,-67.44
1844,8.450469542445898,17.083542,-67.44037
1845,8.436068760071706,17.11052,-67.440704
1846,8.420786042389206,17.13749,-67.44104
1847,8.404911388116926,17.164482,-67.44141
1848,8.388519102368527,17.191437,-67.44174
1849,8.372141684548872,17.21843,-67.44208
1850,8.355573388960563,17.2454,-67.442444
1851,8.337353962242432,17.27237,-67.44278
1852,8.318217527327587,17.299347,-67.443115
1853,8.297439835036286,17.326317,-67.44348
1854,8.276843344192603,17.353302,-67.44382
1855,8.254208891256704,17.38028,-67.44418
1856,8.231146273,17.40725,-67.44452
1857,8.206128471520422,17.434227,-67.444885
1858,8.181094057896862,17.461212,-67.44522
1859,8.153686255,17.488167,-67.44556
1860,8.125099216,17.515137,-67.44592
1861,8.094708428423715,17.54213,-67.44626
1862,8.060922847048028,17.5691,-67.446594
1863,8.024297872558854,17.596062,-67.44696
1864,7.981473696519605,17.623047,-67.44733
1865,7.937125493854002,17.650024,-67.44766
1866,7.882997029702179,17.676987,-67.448
1867,7.8279534148976495,17.703964,-67.448364
1868,7.760949739836727,17.730927,-67.4487
1869,7.693283899,17.757889,-67.449066
1870,7.611703620179576,17.784882,-67.4494
1871,7.525417782175545,17.811844,-67.44977
1872,7.4307149881789964,17.838806,-67.4501
1873,7.326094320373381,17.865799,-67.45044
1874,7.226758885824436,17.892746,-67.450806
1875,7.127675300281318,17.919724,-67.45117
1876,7.047234421,17.946686,-67.45151
1877,6.981964427214583,17.973633,-67.45184
1878,6.9305939167362824,18.000626,-67.45221
1879,6.879136393328248,18.02758,-67.452545
1880,6.830507643034541,18.054543,-67.45291
1881,6.773955694844695,18.081528,-67.45325
1882,6.713139908072779,18.108482,-67.45361
1883,6.652475608892982,18.135452,-67.45395
1884,6.596153367878787,18.162415,-67.454315
1885,6.549360159557423,18.189362,-67.45465
1886,6.5189218750909586,18.216331,-67.45502
1887,6.517356767454389,18.243309,-67.45535
1888,6.541129041114044,18.270264,-67.45572
1889,6.615151241061459,18.297218,-67.456055
1890,6.714408806407016,18.324203,-67.45642
1891,6.841008710134008,18.351158,-67.45676
1892,6.951528063,18.378113,-67.45712
1893,7.073257589010945,18.405067,-67.45746
1894,7.185019615183455,18.43203,-67.457825
1895,7.301979701756392,18.458992,-67.45819
1896,7.384914236163067,18.485947,-67.45853
1897,7.4538737,18.512909,-67.45886
1898,7.489475588853438,18.539856,-67.45923
1899,7.517532560433099,18.566818,-67.459595
1900,7.543589628532764,18.593773,-67.45993
1901,7.564094570698757,18.62072,-67.4603
1902,7.587005332911204,18.647697,-67.46063
1903,7.6119549158234845,18.674637,-67.461
1904,7.630120878753705,18.7016,-67.461334
1905,7.6595526241932035,18.728546,-67.4617
1906,7.676605494111321,18.7555,-67.462036
1907,7.702689706325728,18.782463,-67.4624
1908,7.716912112,18.80941,-67.46277
1909,7.737411591332524,18.83635,-67.463104
1910,7.746117052070552,18.863327,-67.46347
1911,7.758570776541575,18.890259,-67.463806
1912,7.763106187815002,18.917198,-67.46417
1913,7.768250698447124,18.94416,-67.46454
1914,7.767774724501645,18.971115,-67.464874
1915,7.767587911473484,18.998055,-67.46524
1916,7.764272915886873,19.02501,-67.465576
1917,7.7606724985002655,19.051949,-67.46594
1918,7.755523371247323,19.078896,-67.46631
1919,7.749473934914827,19.105843,-67.466644
1920,7.742101647479619,19.132782,-67.46701
1921,7.734019492567901,19.159721,-67.46735
1922,7.725469843299033,19.18666,-67.46771
1923,7.715514416895876,19.213615,-67.46808
1924,7.705844689805394,19.24054,-67.468414
1925,7.694667599441379,19.267494,-67.46878
1926,7.683965024866197,19.294434,-67.46912
1927,7.671466016654854,19.321373,-67.46948
1928,7.661245493323781,19.348312,-67.46985
1929,7.6478104919123835,19.375237,-67.470184
1930,7.637020090349495,19.402191,-67.47055
1931,7.620742775326759,19.429123,-67.47089
1932,7.608983367408331,19.456055,-67.47125
1933,7.588206668829146,19.483002,-67.47162
1934,7.568619647672975,19.509933,-67.471985
1935,7.545761404127786,19.536865,-67.47232
1936,7.527778927413658,19.563805,-67.47269
1937,7.516383767588505,19.590721,-67.47302
1938,8.524694423261264,16.544273,-67.40527
1939,8.540421924565974,16.57125,-67.40564
1940,8.558478693,16.598236,-67.405975
1941,8.574608378,16.625221,-67.40631
1942,8.580487116,16.652184,-67.40665
1943,8.597113278098483,16.679176,-67.40698
1944,8.596523276,16.706161,-67.40735
1945,8.601830809779695,16.733131,-67.407684
1946,8.593172052483853,16.760124,-67.40802
1947,8.592443142783436,16.787086,-67.408356
1948,8.581198615,16.814087,-67.40869
1949,8.575296416468559,16.841057,-67.40906
1950,8.562513247597307,16.868034,-67.40939
1951,8.553336623198224,16.89502,-67.40973
1952,8.539252688600431,16.921997,-67.410065
1953,8.528311088901233,16.948982,-67.4104
1954,8.514376807198186,16.975967,-67.41077
1955,8.502276112,17.002922,-67.4111
1956,8.488454683,17.0299,-67.41144
1957,8.475317883555919,17.0569,-67.41177
1958,8.460976146088033,17.08387,-67.41211
1959,8.447102076003656,17.11084,-67.412476
1960,8.432281907510326,17.13784,-67.41281
1961,8.416981886522063,17.16481,-67.41315
1962,8.401016621766075,17.19178,-67.41351
1963,8.385056977973596,17.21875,-67.41385
1964,8.368824835,17.245728,-67.414185
1965,8.351437545862229,17.272713,-67.41452
1966,8.333435382214727,17.29969,-67.41489
1967,8.313868640380267,17.32666,-67.41522
1968,8.294122761249671,17.353638,-67.41556
1969,8.272381156547063,17.380615,-67.41589
1970,8.250514412399337,17.407585,-67.41626
1971,8.226599345881546,17.434547,-67.416595
1972,8.202529188681575,17.46154,-67.41693
1973,8.175812054477404,17.48851,-67.4173
1974,8.148344711768374,17.515465,-67.41763
1975,8.119337624798789,17.542458,-67.41797
1976,8.087312963911605,17.56942,-67.418335
1977,8.052105687787984,17.596397,-67.41867
1978,8.010066438862967,17.623375,-67.41901
1979,7.966052695,17.650345,-67.41937
1980,7.912409376039641,17.677338,-67.41971
1981,7.857784954106552,17.704292,-67.420044
1982,7.789901079848336,17.731255,-67.42038
1983,7.721503362381554,17.758232,-67.420746
1984,7.638511952525245,17.78521,-67.42108
1985,7.5503700203150546,17.81218,-67.42142
1986,7.452683461563057,17.83915,-67.42178
1987,7.340276476376748,17.866112,-67.42212
1988,7.233462394019095,17.893059,-67.422455
1989,7.123718298278412,17.920044,-67.42282
1990,7.033928804018371,17.947014,-67.42316
1991,6.962288071153121,17.973976,-67.42349
1992,6.905409820626515,18.000961,-67.42386
1993,6.841832929306378,18.027924,-67.424194
1994,6.781181027511619,18.054886,-67.42456
1995,6.712496965,18.081848,-67.4249
1996,6.641991657387618,18.10881,-67.42523
1997,6.575988056467869,18.13578,-67.4256
1998,6.5185548289464395,18.162743,-67.425934
1999,6.470905978595347,18.189713,-67.42627
2000,6.439179247292723,18.216652,-67.426636
2001,6.433125961001612,18.243645,-67.42697
2002,6.448797572277546,18.270592,-67.42731
2003,6.529410659532468,18.297554,-67.42767
2004,6.650511195116062,18.324516,-67.42801
2005,6.7991872379783285,18.351494,-67.428345
2006,6.919313266103349,18.37844,-67.42871
2007,7.043985345293639,18.40541,-67.42905
2008,7.162865036523407,18.43235,-67.42941
2009,7.291205361,18.459343,-67.42975
2010,7.381297078189576,18.486282,-67.430115
2011,7.454697042620031,18.51323,-67.43045
2012,7.489954947078404,18.540207,-67.430786
2013,7.518253269968307,18.567154,-67.43115
2014,7.548172054290272,18.594109,-67.43149
2015,7.570236310168032,18.621063,-67.43182
2016,7.595702485618818,18.648018,-67.43219
2017,7.623916595046687,18.674973,-67.432556
2018,7.644475809886262,18.701942,-67.43289
2019,7.676459823199704,18.728882,-67.43323
2020,7.695205954410142,18.755836,-67.43359
2021,7.723565029284752,18.782791,-67.43393
2022,7.7387042380137006,18.809738,-67.434265
2023,7.759534706900121,18.836685,-67.43463
2024,7.768184624610617,18.86364,-67.435
2025,7.780436142405039,18.890594,-67.43533
2026,7.784414592053507,18.917542,-67.43567
2027,7.788322616034454,18.944504,-67.436035
2028,7.786666949377637,18.971443,-67.43637
2029,7.7856386965508095,18.998383,-67.43674
2030,7.781439507814608,19.025345,-67.43707
2031,7.776617064455598,19.052284,-67.43744
2032,7.770539339466827,19.079224,-67.437775
2033,7.764150406613065,19.106186,-67.43814
2034,7.756624896852173,19.13311,-67.43848
2035,7.747595902,19.160065,-67.43884
2036,7.738040606532922,19.186996,-67.43918
2037,7.7270827229977685,19.213951,-67.439545
2038,7.717100359945077,19.240898,-67.43988
2039,7.705574316679957,19.267822,-67.44025
2040,7.694260216,19.294754,-67.44058
2041,7.681207563954966,19.321709,-67.44095
2042,7.670245451815136,19.348648,-67.441284
2043,7.656482599693457,19.375572,-67.44165
2044,7.645595299231242,19.40252,-67.441986
2045,7.629025551932299,19.429466,-67.44235
2046,7.616927641425654,19.456398,-67.44269
2047,7.595870104540921,19.48333,-67.443054
