,lat,long
2636,16.923897,-67.240875
2637,16.950874,-67.24118
2638,16.97786,-67.241516
2639,17.004845,-67.24182
2640,17.031815,-67.24216
2641,17.058792,-67.24246
2642,17.085785,-67.2428
2643,17.112747,-67.2431
2644,17.139732,-67.24341
2645,17.166695,-67.243744
2646,17.193687,-67.24408
2647,17.220673,-67.244385
2648,17.247635,-67.24469
2649,17.274605,-67.245026
2650,17.301598,-67.24536
2651,17.328568,-67.24567
2652,17.35553,-67.246
2653,17.382515,-67.24631
2654,17.4095,-67.24664
2655,17.43647,-67.24695
2656,17.463448,-67.247284
2657,17.49041,-67.24759
2658,17.517387,-67.247925
2659,17.544365,-67.24823
2660,17.571335,-67.248566
2661,17.598305,-67.2489
2662,17.62529,-67.24921
2663,17.65226,-67.24951
2664,17.67923,-67.24985
2665,17.706192,-67.25018
2666,17.73317,-67.25049
2667,17.760132,-67.250824
2668,17.78711,-67.25113
2669,17.81408,-67.251465
2670,17.84105,-67.25177
2671,17.868027,-67.252106
2672,17.894981,-67.25244
2673,17.921944,-67.25275
2674,17.948929,-67.25308
2675,17.975891,-67.25339
2676,18.002869,-67.25372
2677,18.02983,-67.25403
2678,18.056793,-67.254364
2679,18.083763,-67.2547
2680,18.110725,-67.255005
2681,18.137688,-67.25534
2682,18.164665,-67.25568
2683,18.19162,-67.25598
2684,18.218582,-67.25629
2685,18.245552,-67.25662
2686,18.272522,-67.25696
2687,18.299461,-67.25726
2688,18.326431,-67.2576
2689,18.353386,-67.257935
2690,18.380356,-67.25824
2691,18.407326,-67.258575
2692,18.43428,-67.25891
2693,18.461227,-67.25922
2694,18.488213,-67.25955
2695,18.515152,-67.25989
2696,18.542099,-67.26019
2697,18.569069,-67.26053
2698,18.596031,-67.260864
2699,18.622978,-67.26117
2700,18.64994,-67.261505
2701,18.67688,-67.26184
2702,18.703827,-67.262146
2703,18.730804,-67.26248
2704,18.757751,-67.26282
2705,18.784706,-67.26312
2706,18.811668,-67.26346
2707,18.838615,-67.263794
2708,18.86557,-67.2641
2709,18.89251,-67.264435
2710,18.919464,-67.26477
2711,18.946411,-67.265076
2712,18.973358,-67.26541
2713,19.000298,-67.26575
2714,19.02726,-67.26605
2715,19.054207,-67.26639
2716,19.081146,-67.26672
2717,19.108086,-67.26703
2718,19.135033,-67.267365
2719,19.161972,-67.2677
2720,19.188927,-67.268005
2721,19.215866,-67.26834
2722,19.242813,-67.26868
2723,19.269745,-67.26898
2724,19.296677,-67.26932
2725,19.323616,-67.26965
2726,19.35057,-67.26999
2727,19.37751,-67.270325
2728,19.404434,-67.27063
2729,19.431374,-67.270966
2730,19.45832,-67.2713
2731,19.485237,-67.27161
2732,19.512177,-67.27194
2733,19.539108,-67.27228
2734,19.566048,-67.27261
2735,19.592987,-67.27295
2736,16.546478,-67.20825
2737,16.573448,-67.20856
2738,16.600418,-67.20889
2739,16.627419,-67.2092
2740,16.654404,-67.2095
2741,16.681374,-67.20984
2742,16.708351,-67.210144
2743,16.735344,-67.21045
2744,16.762321,-67.210785
2745,16.789299,-67.21109
2746,16.816277,-67.211395
2747,16.84327,-67.21173
2748,16.870232,-67.212036
2749,16.897217,-67.21234
2750,16.92421,-67.21268
2751,16.951187,-67.21298
2752,16.978165,-67.21329
2753,17.005142,-67.21362
2754,17.03212,-67.21393
2755,17.059113,-67.21423
2756,17.086082,-67.21457
2757,17.113037,-67.214874
2758,17.14003,-67.21521
2759,17.167007,-67.215515
2760,17.193977,-67.21582
2761,17.220963,-67.216125
2762,17.247948,-67.21646
2763,17.27491,-67.2168
2764,17.301888,-67.2171
2765,17.328857,-67.21741
2766,17.355835,-67.21771
2767,17.382828,-67.21805
2768,17.40979,-67.21835
2769,17.436768,-67.21869
2770,17.46376,-67.218994
2771,17.490715,-67.2193
2772,17.517693,-67.219635
2773,17.544662,-67.21994
2774,17.571632,-67.220276
2775,17.598618,-67.22058
2776,17.625595,-67.22089
2777,17.65255,-67.22122
2778,17.67955,-67.22156
2779,17.706505,-67.22186
2780,17.733467,-67.22217
2781,17.760445,-67.2225
2782,17.787422,-67.22281
2783,17.814384,-67.223145
2784,17.841362,-67.22345
2785,17.868324,-67.223755
2786,17.895271,-67.22409
2787,17.922264,-67.224396
2788,17.949226,-67.22473
2789,17.976189,-67.22504
2790,18.003174,-67.22537
2791,18.030136,-67.22568
2792,18.057098,-67.22601
2793,18.084053,-67.22632
2794,18.111023,-67.22662
2795,18.137985,-67.22696
2796,18.164955,-67.227295
2797,18.191917,-67.2276
2798,18.218872,-67.227905
2799,18.245865,-67.22824
2800,18.272812,-67.22858
2801,18.299774,-67.22888
2802,18.326744,-67.22919
2803,18.353699,-67.22952
2804,18.380669,-67.22986
2805,18.407623,-67.23016
2806,18.434586,-67.23047
2807,18.461555,-67.230804
2808,18.488503,-67.23114
2809,18.51545,-67.231445
2810,18.542427,-67.23175
2811,18.569374,-67.232086
2812,18.596329,-67.23242
2813,18.623291,-67.23273
2814,18.650253,-67.23303
2815,18.677185,-67.23337
2816,18.704147,-67.2337
2817,18.731102,-67.23401
2818,18.758041,-67.234344
2819,18.785019,-67.23465
2820,18.811958,-67.234985
2821,18.838913,-67.23529
2822,18.865875,-67.23563
2823,18.892822,-67.23593
2824,18.919754,-67.23627
2825,18.946724,-67.23657
2826,18.973656,-67.23691
2827,19.000603,-67.23724
2828,19.027557,-67.23755
2829,19.054504,-67.237885
2830,19.081451,-67.23819
2831,19.108406,-67.238525
2832,19.13533,-67.23883
2833,19.162285,-67.23917
2834,19.189232,-67.2395
2835,19.216164,-67.23981
2836,19.243118,-67.24014
2837,19.270058,-67.24048
2838,19.296974,-67.24078
2839,19.323944,-67.24109
2840,19.350868,-67.241425
2841,19.3778,-67.24176
2842,19.404755,-67.242065
2843,19.431694,-67.2424
2844,19.458618,-67.24274
2845,19.485558,-67.24304
2846,19.512474,-67.24338
2847,19.539429,-67.24371
2848,19.56636,-67.24402
2849,19.593277,-67.244354
2850,16.546768,-67.180115
2851,16.573769,-67.18042
2852,16.60073,-67.180725
2853,16.627708,-67.18103
2854,16.654694,-67.181335
2855,16.681679,-67.18167
2856,16.708656,-67.18198
2857,16.735641,-67.18228
2858,16.762619,-67.18259
2859,16.789597,-67.18292
2860,16.816582,-67.18323
2861,16.843567,-67.18353
2862,16.87053,-67.18384
2863,16.89753,-67.18414
2864,16.9245,-67.18445
2865,16.951477,-67.184784
2866,16.978462,-67.18509
2867,17.005447,-67.185394
2868,17.032417,-67.18573
2869,17.059402,-67.186035
2870,17.086365,-67.18634
2871,17.113365,-67.186646
2872,17.140335,-67.18695
2873,17.167305,-67.18729
2874,17.194298,-67.18759
2875,17.221275,-67.1879
2876,17.248245,-67.18823
2877,17.275215,-67.18854
2878,17.302185,-67.18884
2879,17.32917,-67.18915
2880,17.356155,-67.18945
2881,17.383118,-67.18979
2882,17.410095,-67.190094
2883,17.43708,-67.1904
2884,17.46405,-67.190735
2885,17.491013,-67.19104
2886,17.51799,-67.191345
2887,17.544968,-67.19165
2888,17.571938,-67.191956
2889,17.598923,-67.19229
2890,17.625885,-67.1926
2891,17.652863,-67.19293
2892,17.67984,-67.19324
2893,17.706802,-67.19354
2894,17.733765,-67.19385
2895,17.760757,-67.19418
2896,17.78772,-67.19449
2897,17.814682,-67.19479
2898,17.841675,-67.19513
2899,17.868637,-67.195435
2900,17.8956,-67.19574
2901,17.922562,-67.196045
2902,17.949516,-67.19638
2903,17.976517,-67.196686
2904,18.003471,-67.19702
2905,18.030434,-67.19733
2906,18.057419,-67.19763
2907,18.084366,-67.19794
2908,18.111328,-67.19827
2909,18.138298,-67.19858
2910,18.16526,-67.19891
2911,18.19223,-67.19922
2912,18.2192,-67.199524
2913,18.246155,-67.19983
2914,18.273117,-67.200165
2915,18.300095,-67.20047
2916,18.327042,-67.200806
2917,18.354004,-67.20111
2918,18.380966,-67.201416
2919,18.407928,-67.20175
2920,18.434883,-67.20206
2921,18.461845,-67.20239
2922,18.488808,-67.2027
2923,18.515762,-67.203
2924,18.542717,-67.20334
2925,18.569672,-67.20364
2926,18.596619,-67.20398
2927,18.623596,-67.204285
2928,18.650543,-67.20459
2929,18.677498,-67.204926
2930,18.704445,-67.20523
2931,18.731422,-67.20557
2932,18.758362,-67.20587
2933,18.785309,-67.20618
2934,18.812263,-67.20651
2935,18.839226,-67.20682
2936,18.866173,-67.20715
2937,18.89312,-67.20746
2938,18.920082,-67.20776
2939,18.947037,-67.2081
2940,18.973976,-67.208405
2941,19.000908,-67.20874
2942,19.027855,-67.209045
2943,19.05481,-67.20935
2944,19.081764,-67.20969
2945,19.108696,-67.21002
2946,19.13565,-67.21033
2947,19.162605,-67.21063
2948,19.18953,-67.21097
2949,19.216469,-67.21127
2950,19.243423,-67.21161
2951,19.270355,-67.211914
2952,19.297295,-67.21225
2953,19.324242,-67.212555
2954,19.351181,-67.21289
2955,19.378105,-67.213196
2956,19.405045,-67.2135
2957,19.431976,-67.21384
2958,19.458908,-67.21417
2959,19.48587,-67.21448
2960,19.512794,-67.21478
2961,19.539719,-67.21512
2962,19.566673,-67.215454
2963,19.59359,-67.21576
2964,16.547081,-67.15198
2965,16.57405,-67.15228
2966,16.601028,-67.15259
2967,16.628029,-67.15289
2968,16.655006,-67.1532
2969,16.681961,-67.1535
2970,16.708954,-67.15381
2971,16.735924,-67.15411
2972,16.762917,-67.15442
2973,16.789902,-67.154724
2974,16.81688,-67.15503
2975,16.84385,-67.155334
2976,16.87085,-67.15564
2977,16.897804,-67.155945
2978,16.92479,-67.15625
2979,16.951782,-67.156555
2980,16.978752,-67.15689
2981,17.00573,-67.157196
2982,17.032715,-67.1575
2983,17.0597,-67.15781
2984,17.08667,-67.15811
2985,17.11364,-67.15842
2986,17.140617,-67.15872
2987,17.16761,-67.15906
2988,17.194588,-67.15936
2989,17.221558,-67.15967
2990,17.248528,-67.15997
2991,17.27552,-67.16028
2992,17.302483,-67.16058
2993,17.32946,-67.16089
2994,17.356438,-67.161194
2995,17.3834,-67.1615
2996,17.4104,-67.161804
2997,17.437363,-67.16214
2998,17.46434,-67.162445
2999,17.491333,-67.16275
3000,17.518295,-67.163055
3001,17.545265,-67.16336
3002,17.57225,-67.1637
3003,17.599213,-67.164
3004,17.626183,-67.16431
3005,17.65316,-67.16461
3006,17.680122,-67.16492
3007,17.7071,-67.16522
3008,17.734085,-67.16553
3009,17.761047,-67.16586
3010,17.78801,-67.16617
3011,17.814995,-67.16647
3012,17.84195,-67.16678
3013,17.86892,-67.167114
3014,17.895897,-67.16742
3015,17.92286,-67.167725
3016,17.94983,-67.16803
3017,17.976791,-67.168335
3018,18.003754,-67.16864
3019,18.030716,-67.168945
3020,18.057693,-67.16928
3021,18.084663,-67.169586
3022,18.111618,-67.16989
3023,18.138603,-67.17023
3024,18.165565,-67.17053
3025,18.192528,-67.17084
3026,18.219475,-67.17114
3027,18.24646,-67.17145
3028,18.273422,-67.17175
3029,18.300377,-67.17209
3030,18.327332,-67.17239
3031,18.35431,-67.1727
3032,18.381271,-67.173035
3033,18.408226,-67.17334
3034,18.43518,-67.173645
3035,18.462158,-67.17395
3036,18.489105,-67.174255
3037,18.516068,-67.17459
3038,18.543007,-67.1749
3039,18.569977,-67.1752
3040,18.596947,-67.17554
3041,18.623894,-67.17584
3042,18.65084,-67.17615
3043,18.677803,-67.17645
3044,18.704758,-67.17676
3045,18.731697,-67.17709
3046,18.75866,-67.1774
3047,18.785614,-67.177734
3048,18.812561,-67.17804
3049,18.839523,-67.178345
3050,18.866463,-67.17865
3051,18.893402,-67.178955
3052,18.920372,-67.17929
3053,18.947311,-67.179596
3054,18.97425,-67.17993
3055,19.00122,-67.18024
3056,19.028168,-67.18054
3057,19.0551,-67.18085
3058,19.082054,-67.18118
3059,19.108994,-67.18149
3060,19.135948,-67.18182
3061,19.16288,-67.18213
3062,19.189827,-67.182434
3063,19.216782,-67.18274
3064,19.243721,-67.183075
3065,19.270645,-67.18338
3066,19.297592,-67.183685
3067,19.32454,-67.18402
3068,19.351463,-67.184326
3069,19.37841,-67.18463
3070,19.40535,-67.18497
3071,19.43229,-67.18527
3072,19.459229,-67.18561
3073,19.486145,-67.18591
3074,19.513077,-67.18622
3075,19.54004,-67.18652
3076,19.566956,-67.18686
3077,19.59388,-67.187164
3078,16.547363,-67.12381
3079,16.57434,-67.124115
3080,16.601318,-67.12442
3081,16.628311,-67.124725
3082,16.655281,-67.12503
3083,16.682259,-67.125336
3084,16.709251,-67.12564
3085,16.736229,-67.125946
3086,16.763214,-67.12625
3087,16.790184,-67.126526
3088,16.81717,-67.12683
3089,16.844154,-67.12714
3090,16.871132,-67.12744
3091,16.89811,-67.12775
3092,16.92511,-67.12805
3093,16.95208,-67.12836
3094,16.97905,-67.12866
3095,17.006027,-67.12897
3096,17.033012,-67.12927
3097,17.059982,-67.12958
3098,17.086967,-67.12988
3099,17.113945,-67.13019
3100,17.140923,-67.13049
3101,17.167908,-67.1308
3102,17.194878,-67.1311
3103,17.22184,-67.13141
3104,17.248833,-67.131714
3105,17.275803,-67.13202
3106,17.302773,-67.132324
3107,17.329758,-67.13263
3108,17.356743,-67.132935
3109,17.383705,-67.13324
3110,17.410683,-67.133545
3111,17.43766,-67.13385
3112,17.46463,-67.134155
3113,17.491608,-67.13446
3114,17.518585,-67.134766
3115,17.545547,-67.13507
3116,17.57254,-67.135376
3117,17.59951,-67.13568
3118,17.62648,-67.13599
3119,17.653465,-67.13629
3120,17.680428,-67.1366
3121,17.707405,-67.1369
3122,17.734367,-67.13721
3123,17.761337,-67.13754
3124,17.788322,-67.13785
3125,17.815285,-67.13815
3126,17.842255,-67.13846
3127,17.86924,-67.13876
3128,17.896187,-67.13907
3129,17.92315,-67.13937
3130,17.950127,-67.13968
3131,17.977089,-67.139984
3132,18.004066,-67.14029
3133,18.031029,-67.140594
3134,18.057999,-67.14093
3135,18.084946,-67.141235
3136,18.11193,-67.14154
3137,18.138885,-67.141846
3138,18.165848,-67.14215
3139,18.192818,-67.142456
3140,18.219788,-67.14276
3141,18.24675,-67.14307
3142,18.273712,-67.14337
3143,18.300667,-67.14368
3144,18.32763,-67.14398
3145,18.354614,-67.14429
3146,18.381561,-67.14459
3147,18.408508,-67.14493
3148,18.435478,-67.14523
3149,18.46244,-67.14554
3150,18.489395,-67.14584
3151,18.516373,-67.14615
3152,18.54332,-67.146454
3153,18.570274,-67.14679
3154,18.597221,-67.147095
3155,18.624176,-67.1474
3156,18.651154,-67.147705
3157,18.678093,-67.14801
3158,18.705048,-67.148315
3159,18.732018,-67.14862
3160,18.758965,-67.148926
3161,18.785904,-67.14923
3162,18.812866,-67.14957
3163,18.839806,-67.14987
3164,18.866768,-67.15018
3165,18.893723,-67.15048
3166,18.92067,-67.15082
3167,18.947609,-67.15112
3168,18.974571,-67.15143
3169,19.001503,-67.15173
3170,19.028442,-67.15204
3171,19.055412,-67.15234
3172,19.082344,-67.15265
3173,19.109291,-67.152985
3174,19.136238,-67.15329
3175,19.163193,-67.153595
3176,19.190117,-67.1539
3177,19.21708,-67.154236
3178,19.244003,-67.15454
3179,19.270935,-67.15485
3180,19.297897,-67.15515
3181,19.324837,-67.15546
3182,19.35176,-67.15576
3183,19.378723,-67.1561
3184,19.40564,-67.1564
3185,19.432587,-67.15671
3186,19.459534,-67.15701
3187,19.486443,-67.15735
3188,19.513397,-67.15765
3189,19.540329,-67.15796
3190,19.567253,-67.158264
3191,19.5942,-67.15857
3192,16.547646,-67.09567
3193,16.57463,-67.09595
3194,16.601624,-67.09625
3195,16.628593,-67.09656
3196,16.655571,-67.09686
3197,16.682556,-67.09717
3198,16.709534,-67.09747
3199,16.736504,-67.09778
3200,16.763496,-67.09805
3201,16.790482,-67.09836
3202,16.81746,-67.09866
3203,16.844444,-67.09897
3204,16.871414,-67.09927
3205,16.8984,-67.09955
3206,16.925377,-67.09985
3207,16.952362,-67.10016
3208,16.979324,-67.100464
3209,17.006317,-67.10077
3210,17.033295,-67.101074
3211,17.060272,-67.10138
3212,17.08725,-67.101685
3213,17.114235,-67.10196
3214,17.14122,-67.102264
3215,17.168198,-67.10257
3216,17.19516,-67.102875
3217,17.222145,-67.10318
3218,17.249115,-67.103455
3219,17.276093,-67.10376
3220,17.303078,-67.104065
3221,17.330055,-67.10437
3222,17.357025,-67.104675
3223,17.383995,-67.10498
3224,17.410965,-67.105286
3225,17.437943,-67.10559
3226,17.464928,-67.105896
3227,17.491898,-67.1062
3228,17.51886,-67.10651
3229,17.545853,-67.10678
3230,17.572823,-67.107086
3231,17.599785,-67.10739
3232,17.626762,-67.1077
3233,17.653755,-67.108
3234,17.680702,-67.10831
3235,17.70768,-67.10861
3236,17.73465,-67.10892
3237,17.761627,-67.10922
3238,17.788597,-67.1095
3239,17.815567,-67.1098
3240,17.84253,-67.11011
3241,17.869514,-67.11041
3242,17.896477,-67.11072
3243,17.923431,-67.11102
3244,17.950409,-67.11133
3245,17.977379,-67.11163
3246,18.004356,-67.11194
3247,18.031319,-67.11224
3248,18.058273,-67.11255
3249,18.08525,-67.112854
3250,18.112206,-67.11316
3251,18.139168,-67.113464
3252,18.166138,-67.11377
3253,18.193115,-67.114075
3254,18.22007,-67.11438
3255,18.24704,-67.114685
3256,18.27401,-67.11499
3257,18.300964,-67.115295
3258,18.327927,-67.1156
3259,18.354889,-67.115906
3260,18.381836,-67.11621
3261,18.408813,-67.116516
3262,18.435768,-67.11682
3263,18.46273,-67.11713
3264,18.4897,-67.11743
3265,18.516647,-67.11774
3266,18.543602,-67.11804
3267,18.570557,-67.11835
3268,18.597504,-67.11865
3269,18.624474,-67.11896
3270,18.651428,-67.11926
3271,18.678383,-67.11957
3272,18.70533,-67.11987
3273,18.7323,-67.12018
3274,18.759254,-67.12048
3275,18.786186,-67.12079
3276,18.81314,-67.12109
3277,18.840103,-67.1214
3278,18.867058,-67.121704
3279,18.894005,-67.12201
3280,18.920967,-67.122314
3281,18.947914,-67.12262
3282,18.974854,-67.122925
3283,19.001785,-67.12323
3284,19.028748,-67.123535
3285,19.05571,-67.12384
3286,19.082634,-67.124146
3287,19.109589,-67.12445
3288,19.136536,-67.124756
3289,19.163475,-67.12506
3290,19.190414,-67.12537
3291,19.217361,-67.12567
3292,19.244286,-67.12598
3293,19.27124,-67.12631
3294,19.29818,-67.12662
3295,19.325111,-67.12692
3296,19.352074,-67.12723
3297,19.379005,-67.12753
3298,19.405937,-67.12784
3299,19.432877,-67.12814
3300,19.459816,-67.12845
3301,19.48674,-67.12875
3302,19.51368,-67.12909
3303,19.540604,-67.129395
3304,19.567528,-67.1297
3305,19.594482,-67.130005
3306,16.547935,-67.067505
3307,16.574928,-67.06781
3308,16.60189,-67.068115
3309,16.628883,-67.06842
3310,16.655876,-67.068695
3311,16.682838,-67.069
3312,16.709824,-67.069275
3313,16.736801,-67.06958
3314,16.763786,-67.069885
3315,16.790764,-67.07019
3316,16.817749,-67.070496
3317,16.844727,-67.07077
3318,16.871712,-67.071075
3319,16.89869,-67.07135
3320,16.92566,-67.071655
3321,16.952637,-67.07196
3322,16.97963,-67.072266
3323,17.0066,-67.07254
3324,17.033577,-67.072845
3325,17.060562,-67.07315
3326,17.087547,-67.073425
3327,17.114517,-67.07373
3328,17.141495,-67.074036
3329,17.168472,-67.07434
3330,17.19545,-67.074646
3331,17.222435,-67.07492
3332,17.249405,-67.075226
3333,17.276367,-67.07553
3334,17.30336,-67.075806
3335,17.330338,-67.07611
3336,17.357307,-67.076416
3337,17.384277,-67.07672
3338,17.411263,-67.07703
3339,17.438248,-67.0773
3340,17.46521,-67.07761
3341,17.49218,-67.07791
3342,17.519173,-67.078186
3343,17.546143,-67.07849
3344,17.573105,-67.0788
3345,17.600075,-67.0791
3346,17.627052,-67.07941
3347,17.654022,-67.07971
3348,17.681,-67.07999
3349,17.707962,-67.08029
3350,17.73494,-67.0806
3351,17.761925,-67.08087
3352,17.788887,-67.08118
3353,17.815857,-67.08148
3354,17.842827,-67.08179
3355,17.869804,-67.08209
3356,17.896759,-67.0824
3357,17.923729,-67.0827
3358,17.950706,-67.08298
3359,17.977669,-67.08328
3360,18.004639,-67.08359
3361,18.031616,-67.08389
3362,18.058578,-67.08417
3363,18.085533,-67.08447
3364,18.112495,-67.08478
3365,18.139458,-67.08508
3366,18.166443,-67.08539
3367,18.193398,-67.08569
3368,18.22036,-67.086
3369,18.247337,-67.0863
3370,18.274292,-67.08658
3371,18.301254,-67.08688
3372,18.328209,-67.08719
3373,18.355186,-67.087494
3374,18.382141,-67.0878
3375,18.409096,-67.08807
3376,18.436058,-67.08838
3377,18.463028,-67.088684
3378,18.489983,-67.08899
3379,18.516937,-67.089294
3380,18.543907,-67.0896
3381,18.570839,-67.089905
3382,18.597809,-67.09021
3383,18.624763,-67.090515
3384,18.651718,-67.09079
3385,18.678665,-67.091095
3386,18.705635,-67.0914
3387,18.73259,-67.091705
3388,18.75953,-67.09201
3389,18.786491,-67.092316
3390,18.813438,-67.09262
3391,18.840378,-67.092896
3392,18.867348,-67.0932
3393,18.894302,-67.093506
3394,18.921242,-67.09381
3395,18.948204,-67.09412
3396,18.975151,-67.09442
3397,19.002075,-67.09473
3398,19.029037,-67.09503
3399,19.055992,-67.09534
3400,19.082924,-67.09564
3401,19.109886,-67.09595
3402,19.136818,-67.09625
3403,19.163773,-67.09656
3404,19.190697,-67.09686
3405,19.217651,-67.09717
3406,19.244606,-67.09747
3407,19.27153,-67.09778
3408,19.298462,-67.09808
3409,19.325424,-67.09836
3410,19.352348,-67.09866
3411,19.379288,-67.09897
3412,19.406235,-67.09927
3413,19.433174,-67.09958
3414,19.460106,-67.099884
3415,19.48703,-67.10019
3416,19.51397,-67.100494
3417,19.540909,-67.1008
3418,19.567848,-67.101105
3419,19.594772,-67.10141
3420,16.54821,-67.03937
3421,16.575195,-67.03967
3422,16.602173,-67.03995
3423,16.62915,-67.04025
3424,16.656158,-67.04053
3425,16.683113,-67.04083
3426,16.710098,-67.04114
3427,16.737076,-67.04141
3428,16.764061,-67.04172
3429,16.791054,-67.04199
3430,16.818024,-67.0423
3431,16.844994,-67.04257
3432,16.871994,-67.04288
3433,16.898972,-67.04315
3434,16.925934,-67.04346
3435,16.952942,-67.04376
3436,16.979912,-67.04404
3437,17.006874,-67.04434
3438,17.033867,-67.04462
3439,17.060844,-67.04492
3440,17.087822,-67.04523
3441,17.1148,-67.0455
3442,17.141777,-67.04581
3443,17.168762,-67.04608
3444,17.195747,-67.04639
3445,17.22271,-67.04669
3446,17.249672,-67.04697
3447,17.276672,-67.04727
3448,17.303642,-67.04755
3449,17.330612,-67.04785
3450,17.357597,-67.04816
3451,17.384575,-67.04846
3452,17.411537,-67.04874
3453,17.43853,-67.04904
3454,17.4655,-67.04932
3455,17.492447,-67.04962
3456,17.519447,-67.04993
3457,17.546417,-67.0502
3458,17.57338,-67.05051
3459,17.600365,-67.05078
3460,17.627342,-67.05109
3461,17.654305,-67.05139
3462,17.681282,-67.0517
3463,17.708252,-67.05197
3464,17.73523,-67.05228
3465,17.762192,-67.05255
3466,17.789154,-67.05286
3467,17.816147,-67.05316
3468,17.84311,-67.05347
3469,17.870079,-67.05374
3470,17.897041,-67.05405
3471,17.924026,-67.05435
3472,17.950981,-67.05463
3473,17.977951,-67.05493
3474,18.004913,-67.05524
3475,18.031883,-67.05554
3476,18.05886,-67.05582
3477,18.085815,-67.05612
3478,18.112785,-67.0564
3479,18.13977,-67.0567
3480,18.166718,-67.05701
3481,18.193672,-67.05731
3482,18.220634,-67.05759
3483,18.247612,-67.05789
3484,18.274567,-67.0582
3485,18.301537,-67.05847
3486,18.328491,-67.05878
3487,18.355461,-67.05908
3488,18.382423,-67.05939
3489,18.40937,-67.05969
3490,18.436317,-67.05997
3491,18.463318,-67.06027
3492,18.49025,-67.06055
3493,18.517227,-67.06085
3494,18.544167,-67.06116
3495,18.571136,-67.06146
3496,18.598091,-67.06177
3497,18.625053,-67.06204
3498,18.652008,-67.06235
3499,18.678955,-67.06265
3500,18.70591,-67.06296
3501,18.732857,-67.06323
3502,18.759827,-67.06354
3503,18.786781,-67.06384
3504,18.81372,-67.06415
3505,18.840683,-67.06445
3506,18.867638,-67.06473
3507,18.89457,-67.06503
3508,18.921524,-67.06534
3509,18.948471,-67.06561
3510,18.975418,-67.06592
3511,19.00238,-67.06622
3512,19.02932,-67.06653
3513,19.056267,-67.06683
3514,19.083221,-67.06714
3515,19.110168,-67.06741
3516,19.1371,-67.06772
3517,19.164055,-67.06802
3518,19.190979,-67.06833
3519,19.217934,-67.0686
3520,19.24488,-67.06891
3521,19.271812,-67.069214
3522,19.29876,-67.06952
3523,19.325706,-67.069824
3524,19.352638,-67.07013
3525,19.37957,-67.070435
3526,19.406517,-67.07071
3527,19.433449,-67.071014
3528,19.460388,-67.07132
3529,19.48732,-67.071625
3530,19.514252,-67.07193
3531,19.541199,-67.072205
3532,19.568123,-67.07251
3533,19.59504,-67.072815
3534,16.5485,-67.01123
3535,16.575485,-67.011505
3536,16.602448,-67.01181
3537,16.629448,-67.012085
3538,16.656425,-67.01239
3539,16.683395,-67.012665
3540,16.710373,-67.01294
3541,16.737373,-67.013245
3542,16.764343,-67.01352
3543,16.79132,-67.013824
3544,16.818298,-67.0141
3545,16.845284,-67.014404
3546,16.872269,-67.01468
3547,16.899239,-67.01495
3548,16.926216,-67.01526
3549,16.953217,-67.015564
3550,16.980186,-67.01584
3551,17.007156,-67.01611
3552,17.034142,-67.01642
3553,17.061134,-67.01669
3554,17.088104,-67.017
3555,17.115082,-67.01727
3556,17.142052,-67.01758
3557,17.169044,-67.01785
3558,17.196014,-67.01816
3559,17.222984,-67.01843
3560,17.249985,-67.01874
3561,17.27694,-67.01901
3562,17.303917,-67.01932
3563,17.330894,-67.01959
3564,17.357864,-67.0199
3565,17.38485,-67.02017
3566,17.411827,-67.02048
3567,17.438797,-67.02075
3568,17.465767,-67.02106
3569,17.492752,-67.02133
3570,17.519714,-67.02164
3571,17.5467,-67.02191
3572,17.573677,-67.02222
3573,17.60064,-67.02249
3574,17.627617,-67.0228
3575,17.654594,-67.02307
3576,17.681564,-67.02338
3577,17.708534,-67.02368
3578,17.73552,-67.02396
3579,17.762474,-67.02423
3580,17.789452,-67.024536
3581,17.816414,-67.02484
3582,17.843384,-67.025116
3583,17.870361,-67.02542
3584,17.897339,-67.025696
3585,17.924294,-67.026
3586,17.951279,-67.026306
3587,17.978218,-67.02658
3588,18.005188,-67.026855
3589,18.032188,-67.02716
3590,18.059128,-67.027466
3591,18.08609,-67.02774
3592,18.113075,-67.028046
3593,18.140038,-67.02832
3594,18.166992,-67.028625
3595,18.193962,-67.02893
3596,18.22094,-67.029205
3597,18.247894,-67.02951
3598,18.274864,-67.029785
3599,18.301811,-67.03009
3600,18.328773,-67.030396
3601,18.355743,-67.03067
3602,18.382698,-67.030975
3603,18.409653,-67.03125
3604,18.43663,-67.031555
3605,18.463585,-67.03186
3606,18.49054,-67.032135
3607,18.517494,-67.03244
3608,18.544456,-67.032715
3609,18.571411,-67.03302
3610,18.598373,-67.033325
3611,18.62532,-67.0336
3612,18.652283,-67.033905
3613,18.679245,-67.03418
3614,18.706192,-67.034485
3615,18.733139,-67.03479
3616,18.760117,-67.035095
3617,18.787048,-67.03537
3618,18.81401,-67.035675
3619,18.840958,-67.03595
3620,18.867905,-67.036255
3621,18.894867,-67.03656
3622,18.921814,-67.036835
3623,18.948753,-67.03714
3624,18.975723,-67.037415
3625,19.002655,-67.03772
3626,19.029594,-67.038025
3627,19.056572,-67.03833
3628,19.083504,-67.038605
3629,19.110435,-67.03891
3630,19.137383,-67.039185
3631,19.164337,-67.03949
3632,19.191261,-67.039795
3633,19.218231,-67.0401
3634,19.245155,-67.040375
3635,19.272087,-67.04068
